"service_id","date","exception_type"
"GO102_1557","20150922","1"
"GO102_1557","20150923","1"
"GO102_1557","20150924","1"
"GO102_1558","20150925","1"
"GO102_1564","20150919","1"
"GO102_1564","20150920","1"
"GO102_1565","20150908","1"
"GO102_1565","20150909","1"
"GO102_1565","20150910","1"
"GO102_1565","20150911","1"
"GO102_1565","20150914","1"
"GO102_1565","20150915","1"
"GO102_1565","20150916","1"
"GO102_1565","20150917","1"
"GO102_1565","20150918","1"
"GO102_1565","20150921","1"
"GO102_1565","20150922","1"
"GO102_1565","20150923","1"
"GO102_1565","20150924","1"
"GO102_1565","20150925","1"
"GO102_1565","20150928","1"
"GO102_1565","20150929","1"
"GO102_1565","20150930","1"
"GO102_1565","20151001","1"
"GO102_1565","20151002","1"
"GO102_1565","20151005","1"
"GO102_1565","20151006","1"
"GO102_1565","20151007","1"
"GO102_1565","20151008","1"
"GO102_1565","20151009","1"
"GO102_1565","20151012","1"
"GO102_1565","20151013","1"
"GO102_1565","20151014","1"
"GO102_1565","20151015","1"
"GO102_1565","20151016","1"
"GO102_1565","20151019","1"
"GO102_1565","20151020","1"
"GO102_1565","20151021","1"
"GO102_1565","20151022","1"
"GO102_1565","20151023","1"
"GO102_1565","20151026","1"
"GO102_1565","20151027","1"
"GO102_1565","20151028","1"
"GO102_1565","20151029","1"
"GO102_1565","20151030","1"
"GO102_1565","20151102","1"
"GO102_1565","20151103","1"
"GO102_1565","20151104","1"
"GO102_1565","20151105","1"
"GO102_1565","20151106","1"
"GO102_1565","20151109","1"
"GO102_1565","20151110","1"
"GO102_1565","20151111","1"
"GO102_1565","20151112","1"
"GO102_1565","20151113","1"
"GO102_1566","20151017","1"
"GO102_1566","20151018","1"
"GO102_1567","20150915","1"
"GO102_1567","20150916","1"
"GO102_1567","20150917","1"
"GO102_1568","20150913","1"
"GO102_1573","20150912","1"
"GO102_1573","20150913","1"
"GO102_1573","20150919","1"
"GO102_1573","20150920","1"
"GO102_1573","20150926","1"
"GO102_1573","20150927","1"
"GO102_1573","20151003","1"
"GO102_1573","20151004","1"
"GO102_1573","20151010","1"
"GO102_1573","20151011","1"
"GO102_1573","20151017","1"
"GO102_1573","20151018","1"
"GO102_1573","20151024","1"
"GO102_1573","20151025","1"
"GO102_1573","20151031","1"
"GO102_1573","20151101","1"
"GO102_1573","20151107","1"
"GO102_1573","20151108","1"
"GO102_1573","20151114","1"
"GO102_1573","20151115","1"
"GO102_1574","20150920","1"
"GO102_1575","20150912","1"
"GO102_1575","20150913","1"
"GO102_1575","20150919","1"
"GO102_1575","20150920","1"
"GO102_1575","20151003","1"
"GO102_1575","20151004","1"
"GO102_1575","20151010","1"
"GO102_1575","20151011","1"
"GO102_1575","20151017","1"
"GO102_1575","20151018","1"
"GO102_1575","20151024","1"
"GO102_1575","20151025","1"
"GO102_1575","20151031","1"
"GO102_1575","20151101","1"
"GO102_1575","20151107","1"
"GO102_1575","20151108","1"
"GO102_1575","20151114","1"
"GO102_1575","20151115","1"
"GO102_1576","20150926","1"
"GO102_1576","20150927","1"
"GO102_1577","20150925","1"
"GO102_1578","20150919","1"
"GO102_1579","20150926","1"
"GO102_1579","20151017","1"
"GO102_1579","20151101","1"
"GO102_1580","20150921","1"
"GO102_1580","20150923","1"
"GO102_1580","20150928","1"
"GO102_1580","20151009","1"
"GO102_1580","20151015","1"
"GO102_1580","20151023","1"
"GO102_1580","20151026","1"
"GO102_1580","20151029","1"
"GO102_1580","20151103","1"
"GO102_1581","20151017","1"
"GO102_1581","20151101","1"
"GO102_1582","20151018","1"
"GO102_1582","20151107","1"
"GO102_1583","20150912","1"
"GO102_1583","20150913","1"
"GO102_1583","20150919","1"
"GO102_1583","20150920","1"
"GO102_1583","20150926","1"
"GO102_1583","20150927","1"
"GO102_1583","20151003","1"
"GO102_1583","20151004","1"
"GO102_1583","20151010","1"
"GO102_1583","20151011","1"
"GO102_1583","20151017","1"
"GO102_1583","20151024","1"
"GO102_1583","20151025","1"
"GO102_1583","20151031","1"
"GO102_1583","20151101","1"
"GO102_1583","20151108","1"
"GO102_1583","20151114","1"
"GO102_1583","20151115","1"
"GO102_1585","20150912","1"
"GO102_1585","20150913","1"
"GO102_1585","20150919","1"
"GO102_1585","20150920","1"
"GO102_1585","20151004","1"
"GO102_1585","20151010","1"
"GO102_1585","20151011","1"
"GO102_1585","20151017","1"
"GO102_1585","20151018","1"
"GO102_1585","20151024","1"
"GO102_1585","20151025","1"
"GO102_1585","20151031","1"
"GO102_1585","20151101","1"
"GO102_1585","20151107","1"
"GO102_1585","20151108","1"
"GO102_1585","20151114","1"
"GO102_1585","20151115","1"
"GO102_1586","20150926","1"
"GO102_1586","20150927","1"
"GO102_1586","20151003","1"
"GO102_1587","20150916","1"
"GO102_1587","20151003","1"
"GO102_1587","20151008","1"
"GO102_1599996458","20150912","1"
"GO102_1599996458","20150919","1"
"GO102_1599996458","20151004","1"
"GO102_1599996458","20150913","1"
"GO102_1599996426","20150919","1"
"GO102_1599996426","20150913","1"
"GO102_1599996426","20150912","1"
"GO102_1599996479","20150919","1"
"GO102_1599996479","20150920","1"
"GO102_1599996479","20151004","1"
"GO102_1599996479","20151003","1"
"GO102_1599996479","20150912","1"
"GO102_1599996479","20150913","1"
"GO102_1599996402","20151004","1"
"GO102_1599996402","20150914","1"
"GO102_1599996402","20150908","1"
"GO102_1599996402","20150919","1"
"GO102_1599996402","20150913","1"
"GO102_1599996402","20150918","1"
"GO102_1599996402","20150921","1"
"GO102_1599996402","20150912","1"
"GO102_159999438","20150918","1"
"GO102_159999438","20150914","1"
"GO102_159999438","20150910","1"
"GO102_159999438","20150911","1"
"GO102_159999438","20150916","1"
"GO102_159999438","20150908","1"
"GO102_159999438","20150922","1"
"GO102_159999438","20150909","1"
"GO102_159999438","20150921","1"
"GO102_159999438","20150923","1"
"GO102_159999438","20151002","1"
"GO102_159999438","20150915","1"
"GO102_159999475","20150918","1"
"GO102_159999475","20150922","1"
"GO102_159999475","20150923","1"
"GO102_159999475","20150911","1"
"GO102_159999475","20150910","1"
"GO102_159999475","20150908","1"
"GO102_159999475","20150916","1"
"GO102_159999475","20151002","1"
"GO102_159999475","20150921","1"
"GO102_159999475","20150915","1"
"GO102_159999475","20150914","1"
"GO102_159999475","20150909","1"
"GO102_159999355","20150923","1"
"GO102_159999355","20150915","1"
"GO102_159999355","20150921","1"
"GO102_159999355","20150911","1"
"GO102_159999355","20150918","1"
"GO102_159999355","20150910","1"
"GO102_159999355","20150914","1"
"GO102_159999355","20150909","1"
"GO102_159999355","20151002","1"
"GO102_159999355","20150916","1"
"GO102_159999355","20150922","1"
"GO102_159999355","20150908","1"
"GO102_159999366","20151002","1"
"GO102_159999366","20150908","1"
"GO102_159999366","20150914","1"
"GO102_159999366","20150911","1"
"GO102_159999366","20150923","1"
"GO102_159999366","20150915","1"
"GO102_159999366","20150918","1"
"GO102_159999366","20150921","1"
"GO102_159999366","20150916","1"
"GO102_159999366","20150909","1"
"GO102_159999366","20150922","1"
"GO102_159999366","20150910","1"
"GO102_159999483","20150908","1"
"GO102_159999483","20150910","1"
"GO102_159999483","20150923","1"
"GO102_159999483","20150918","1"
"GO102_159999483","20151002","1"
"GO102_159999483","20150915","1"
"GO102_159999483","20150911","1"
"GO102_159999483","20150916","1"
"GO102_159999483","20150914","1"
"GO102_159999483","20150922","1"
"GO102_159999483","20150909","1"
"GO102_159999483","20150921","1"
"GO102_159999356","20150909","1"
"GO102_159999356","20150908","1"
"GO102_159999356","20150911","1"
"GO102_159999356","20150916","1"
"GO102_159999356","20151002","1"
"GO102_159999356","20150923","1"
"GO102_159999356","20150922","1"
"GO102_159999356","20150914","1"
"GO102_159999356","20150918","1"
"GO102_159999356","20150915","1"
"GO102_159999356","20150910","1"
"GO102_159999356","20150921","1"
"GO102_159999428","20150909","1"
"GO102_159999428","20150908","1"
"GO102_159999428","20150910","1"
"GO102_159999428","20150911","1"
"GO102_159999430","20150909","1"
"GO102_159999430","20150908","1"
"GO102_159999430","20150910","1"
"GO102_159999430","20150911","1"
"GO102_159999315","20150911","1"
"GO102_159999315","20150908","1"
"GO102_159999315","20150909","1"
"GO102_159999477","20150911","1"
"GO102_159999477","20150910","1"
"GO102_159999477","20150914","1"
"GO102_159999477","20150916","1"
"GO102_159999477","20151002","1"
"GO102_159999477","20150921","1"
"GO102_159999477","20150918","1"
"GO102_159999477","20150915","1"
"GO102_159999477","20150923","1"
"GO102_159999477","20150922","1"
"GO102_159999477","20150908","1"
"GO102_159999477","20150909","1"
"GO102_159999455","20150910","1"
"GO102_159999455","20150911","1"
"GO102_159999455","20150909","1"
"GO102_159999455","20150908","1"
"GO102_1599996481","20150912","1"
"GO102_1599996481","20151003","1"
"GO102_1599996481","20150919","1"
"GO102_1599996481","20150920","1"
"GO102_1599996481","20151004","1"
"GO102_1599996481","20150913","1"
"GO102_1599996419","20150913","1"
"GO102_1599996419","20150912","1"
"GO102_1599996428","20150919","1"
"GO102_1599996428","20150912","1"
"GO102_1599996428","20150913","1"
"GO102_1599996428","20151004","1"
"GO102_1599996480","20151004","1"
"GO102_1599996480","20150920","1"
"GO102_1599996480","20150912","1"
"GO102_1599996480","20150913","1"
"GO102_1599996480","20151003","1"
"GO102_1599996472","20150920","1"
"GO102_1599996472","20151003","1"
"GO102_1599996472","20150919","1"
"GO102_1599996472","20151004","1"
"GO102_1599996472","20150912","1"
"GO102_1599996472","20150913","1"
"GO102_1599996483","20150920","1"
"GO102_1599996483","20151004","1"
"GO102_1599996483","20150913","1"
"GO102_1599996483","20151003","1"
"GO102_1599996483","20150912","1"
"GO102_159999351","20150923","1"
"GO102_159999351","20150922","1"
"GO102_159999351","20150918","1"
"GO102_159999351","20151002","1"
"GO102_159999351","20150916","1"
"GO102_159999351","20150914","1"
"GO102_159999351","20150910","1"
"GO102_159999351","20150908","1"
"GO102_159999351","20150911","1"
"GO102_159999351","20150915","1"
"GO102_159999351","20150921","1"
"GO102_159999351","20150909","1"
"GO102_159999473","20150923","1"
"GO102_159999473","20150918","1"
"GO102_159999473","20151002","1"
"GO102_159999473","20150914","1"
"GO102_159999473","20150909","1"
"GO102_159999473","20150916","1"
"GO102_159999473","20150915","1"
"GO102_159999473","20150911","1"
"GO102_159999473","20150922","1"
"GO102_159999473","20150910","1"
"GO102_159999473","20150921","1"
"GO102_159999473","20150908","1"
"GO102_159999313","20150908","1"
"GO102_159999313","20150911","1"
"GO102_159999313","20150909","1"
"GO102_159999420","20150909","1"
"GO102_159999420","20150911","1"
"GO102_159999420","20150908","1"
"GO102_159999445","20150909","1"
"GO102_159999445","20150908","1"
"GO102_159999445","20150911","1"
"GO102_159999445","20150910","1"
"GO102_159999434","20150911","1"
"GO102_159999434","20150909","1"
"GO102_159999434","20150910","1"
"GO102_159999434","20150908","1"
"GO102_159999464","20150911","1"
"GO102_159999464","20150923","1"
"GO102_159999464","20150914","1"
"GO102_159999464","20150908","1"
"GO102_159999464","20150915","1"
"GO102_159999464","20150921","1"
"GO102_159999464","20150909","1"
"GO102_159999464","20150916","1"
"GO102_159999464","20150918","1"
"GO102_159999464","20150910","1"
"GO102_159999464","20150922","1"
"GO102_159999464","20151002","1"
"GO102_159999400","20150919","1"
"GO102_159999400","20150916","1"
"GO102_159999400","20150921","1"
"GO102_159999400","20150914","1"
"GO102_159999400","20150918","1"
"GO102_159999400","20150911","1"
"GO102_159999400","20150908","1"
"GO102_159999400","20150910","1"
"GO102_159999400","20150912","1"
"GO102_159999400","20150909","1"
"GO102_159999400","20150915","1"
"GO102_1599996422","20150912","1"
"GO102_1599996422","20150913","1"
"GO102_1599996422","20150919","1"
"GO102_1599996425","20150912","1"
"GO102_1599996425","20150919","1"
"GO102_1599996425","20150913","1"
"GO102_159999485","20150915","1"
"GO102_159999485","20150911","1"
"GO102_159999485","20150908","1"
"GO102_159999485","20150912","1"
"GO102_159999485","20150916","1"
"GO102_159999485","20151002","1"
"GO102_159999485","20150910","1"
"GO102_159999485","20150922","1"
"GO102_159999485","20150918","1"
"GO102_159999485","20150919","1"
"GO102_159999485","20150923","1"
"GO102_159999485","20150909","1"
"GO102_159999485","20150914","1"
"GO102_159999485","20150921","1"
"GO102_159999480","20150918","1"
"GO102_159999480","20151002","1"
"GO102_159999480","20150909","1"
"GO102_159999480","20150910","1"
"GO102_159999480","20150919","1"
"GO102_159999480","20150916","1"
"GO102_159999480","20150921","1"
"GO102_159999480","20150908","1"
"GO102_159999480","20150911","1"
"GO102_159999480","20150923","1"
"GO102_159999480","20150915","1"
"GO102_159999480","20150914","1"
"GO102_159999480","20150922","1"
"GO102_159999480","20150912","1"
"GO102_159999442","20150921","1"
"GO102_159999442","20150911","1"
"GO102_159999442","20150914","1"
"GO102_159999442","20150923","1"
"GO102_159999442","20150915","1"
"GO102_159999442","20151002","1"
"GO102_159999442","20150909","1"
"GO102_159999442","20150908","1"
"GO102_159999442","20150916","1"
"GO102_159999442","20150918","1"
"GO102_159999442","20150910","1"
"GO102_159999442","20150922","1"
"GO102_159999472","20150921","1"
"GO102_159999472","20150914","1"
"GO102_159999472","20151002","1"
"GO102_159999472","20150916","1"
"GO102_159999472","20150915","1"
"GO102_159999472","20150908","1"
"GO102_159999472","20150909","1"
"GO102_159999472","20150910","1"
"GO102_159999472","20150911","1"
"GO102_159999472","20150918","1"
"GO102_159999472","20150922","1"
"GO102_159999472","20150923","1"
"GO102_159999463","20150922","1"
"GO102_159999463","20150909","1"
"GO102_159999463","20150918","1"
"GO102_159999463","20150923","1"
"GO102_159999463","20151002","1"
"GO102_159999463","20150910","1"
"GO102_159999463","20150915","1"
"GO102_159999463","20150921","1"
"GO102_159999463","20150914","1"
"GO102_159999463","20150916","1"
"GO102_159999463","20150908","1"
"GO102_159999463","20150911","1"
"GO102_159999476","20150923","1"
"GO102_159999476","20150922","1"
"GO102_159999476","20150909","1"
"GO102_159999476","20150916","1"
"GO102_159999476","20150921","1"
"GO102_159999476","20150911","1"
"GO102_159999476","20150908","1"
"GO102_159999476","20150918","1"
"GO102_159999476","20150914","1"
"GO102_159999476","20151002","1"
"GO102_159999476","20150910","1"
"GO102_159999476","20150915","1"
"GO102_1599994601","20150923","1"
"GO102_1599994601","20150910","1"
"GO102_1599994601","20150915","1"
"GO102_1599994601","20150921","1"
"GO102_1599994601","20151002","1"
"GO102_1599994601","20150911","1"
"GO102_1599994601","20150916","1"
"GO102_1599994601","20150918","1"
"GO102_1599994601","20150914","1"
"GO102_1599994601","20150908","1"
"GO102_1599994601","20150909","1"
"GO102_1599994601","20150922","1"
"GO102_159999433","20150908","1"
"GO102_159999433","20150909","1"
"GO102_159999433","20150911","1"
"GO102_159999461","20150909","1"
"GO102_159999461","20150921","1"
"GO102_159999461","20150910","1"
"GO102_159999461","20151002","1"
"GO102_159999461","20150915","1"
"GO102_159999461","20150916","1"
"GO102_159999461","20150922","1"
"GO102_159999461","20150908","1"
"GO102_159999461","20150918","1"
"GO102_159999461","20150914","1"
"GO102_159999461","20150923","1"
"GO102_159999461","20150911","1"
"GO102_159999426","20150910","1"
"GO102_159999426","20150908","1"
"GO102_159999426","20150911","1"
"GO102_159999426","20150909","1"
"GO102_1599996478","20150912","1"
"GO102_1599996478","20151004","1"
"GO102_1599996478","20150913","1"
"GO102_1599996478","20150919","1"
"GO102_1599996478","20150920","1"
"GO102_1599996478","20151003","1"
"GO102_1599996456","20151004","1"
"GO102_1599996456","20150919","1"
"GO102_1599996456","20150913","1"
"GO102_1599996456","20150912","1"
"GO102_1599996400","20150918","1"
"GO102_1599996400","20150913","1"
"GO102_1599996400","20150912","1"
"GO102_1599996400","20150914","1"
"GO102_1599996400","20150908","1"
"GO102_1599996400","20151004","1"
"GO102_1599996400","20150919","1"
"GO102_1599996400","20150921","1"
"GO102_159999478","20150916","1"
"GO102_159999478","20150911","1"
"GO102_159999478","20150908","1"
"GO102_159999478","20150918","1"
"GO102_159999478","20150922","1"
"GO102_159999478","20150914","1"
"GO102_159999478","20150909","1"
"GO102_159999478","20150923","1"
"GO102_159999478","20150921","1"
"GO102_159999478","20150915","1"
"GO102_159999478","20150910","1"
"GO102_159999478","20151002","1"
"GO102_159999360","20150922","1"
"GO102_159999360","20150914","1"
"GO102_159999360","20150910","1"
"GO102_159999360","20150923","1"
"GO102_159999360","20150921","1"
"GO102_159999360","20150918","1"
"GO102_159999360","20151002","1"
"GO102_159999360","20150911","1"
"GO102_159999360","20150915","1"
"GO102_159999360","20150909","1"
"GO102_159999360","20150908","1"
"GO102_159999360","20150916","1"
"GO102_1599994603","20150908","1"
"GO102_1599994603","20150909","1"
"GO102_1599994603","20150910","1"
"GO102_1599994603","20150911","1"
"GO102_159999402","20150911","1"
"GO102_159999402","20150912","1"
"GO102_159999402","20150914","1"
"GO102_159999402","20150915","1"
"GO102_159999402","20150909","1"
"GO102_159999402","20150908","1"
"GO102_159999402","20150919","1"
"GO102_159999402","20150910","1"
"GO102_159999402","20150918","1"
"GO102_159999402","20150921","1"
"GO102_159999402","20150916","1"
"GO102_1599996464","20150912","1"
"GO102_1599996464","20150919","1"
"GO102_1599996464","20151004","1"
"GO102_1599996464","20150913","1"
"GO102_1599996464","20150920","1"
"GO102_1599996464","20151003","1"
"GO102_1599996469","20150913","1"
"GO102_1599996469","20151004","1"
"GO102_1599996469","20150920","1"
"GO102_1599996469","20150912","1"
"GO102_1599996469","20151003","1"
"GO102_1599996469","20150919","1"
"GO102_1599996470","20150913","1"
"GO102_1599996470","20151003","1"
"GO102_1599996470","20151004","1"
"GO102_1599996470","20150912","1"
"GO102_1599996470","20150919","1"
"GO102_1599996470","20150920","1"
"GO102_1599996465","20151004","1"
"GO102_1599996465","20150920","1"
"GO102_1599996465","20150919","1"
"GO102_1599996465","20150913","1"
"GO102_1599996465","20151003","1"
"GO102_1599996465","20150912","1"
"GO102_1599996466","20151003","1"
"GO102_1599996466","20150919","1"
"GO102_1599996466","20151004","1"
"GO102_1599996466","20150920","1"
"GO102_1599996466","20150913","1"
"GO102_1599996466","20150912","1"
"GO102_1599996468","20151003","1"
"GO102_1599996468","20150913","1"
"GO102_1599996468","20150912","1"
"GO102_1599996468","20151004","1"
"GO102_1599996468","20150919","1"
"GO102_1599996468","20150920","1"
"GO102_1599996489","20151003","1"
"GO102_1599996489","20150913","1"
"GO102_1599996489","20150912","1"
"GO102_1599996489","20150920","1"
"GO102_159999470","20150915","1"
"GO102_159999470","20150911","1"
"GO102_159999470","20150923","1"
"GO102_159999470","20150916","1"
"GO102_159999470","20150910","1"
"GO102_159999470","20150921","1"
"GO102_159999470","20150908","1"
"GO102_159999470","20150914","1"
"GO102_159999470","20151002","1"
"GO102_159999470","20150909","1"
"GO102_159999470","20150922","1"
"GO102_159999470","20150918","1"
"GO102_159999479","20150915","1"
"GO102_159999479","20150914","1"
"GO102_159999479","20151002","1"
"GO102_159999479","20150909","1"
"GO102_159999479","20150921","1"
"GO102_159999479","20150910","1"
"GO102_159999479","20150911","1"
"GO102_159999479","20150918","1"
"GO102_159999479","20150923","1"
"GO102_159999479","20150922","1"
"GO102_159999479","20150908","1"
"GO102_159999479","20150916","1"
"GO102_159999457","20150921","1"
"GO102_159999457","20150916","1"
"GO102_159999457","20151002","1"
"GO102_159999457","20150909","1"
"GO102_159999457","20150922","1"
"GO102_159999457","20150911","1"
"GO102_159999457","20150910","1"
"GO102_159999457","20150915","1"
"GO102_159999457","20150908","1"
"GO102_159999457","20150918","1"
"GO102_159999457","20150923","1"
"GO102_159999457","20150914","1"
"GO102_159999422","20150909","1"
"GO102_159999422","20150910","1"
"GO102_159999422","20150911","1"
"GO102_159999422","20150908","1"
"GO102_159999481","20150910","1"
"GO102_159999481","20150909","1"
"GO102_159999481","20150908","1"
"GO102_159999481","20150921","1"
"GO102_159999481","20150915","1"
"GO102_159999481","20150922","1"
"GO102_159999481","20150923","1"
"GO102_159999481","20150916","1"
"GO102_159999481","20150918","1"
"GO102_159999481","20150914","1"
"GO102_159999481","20150911","1"
"GO102_159999481","20151002","1"
"GO102_1599994613","20150912","1"
"GO102_1599994613","20150920","1"
"GO102_1599996494","20150912","1"
"GO102_1599996494","20150921","1"
"GO102_1599996494","20150920","1"
"GO102_1599996494","20150913","1"
"GO102_1599996494","20150908","1"
"GO102_1599996494","20151003","1"
"GO102_1599996420","20150919","1"
"GO102_1599996420","20150912","1"
"GO102_1599996420","20150913","1"
"GO102_1599996450","20151004","1"
"GO102_1599996450","20150912","1"
"GO102_1599996450","20150919","1"
"GO102_1599996450","20150913","1"
"GO102_1599996453","20151004","1"
"GO102_1599996453","20150912","1"
"GO102_1599996453","20150919","1"
"GO102_1599996453","20150913","1"
"GO102_1599996492","20150920","1"
"GO102_1599996492","20150913","1"
"GO102_1599996492","20151003","1"
"GO102_1599996492","20150912","1"
"GO102_159999370","20150922","1"
"GO102_159999370","20150923","1"
"GO102_159999370","20150911","1"
"GO102_159999370","20150916","1"
"GO102_159999370","20150918","1"
"GO102_159999370","20150914","1"
"GO102_159999370","20150915","1"
"GO102_159999370","20150909","1"
"GO102_159999370","20151002","1"
"GO102_159999370","20150921","1"
"GO102_159999370","20150908","1"
"GO102_159999370","20150910","1"
"GO102_159999416","20150908","1"
"GO102_159999416","20150909","1"
"GO102_159999416","20150911","1"
"GO102_159999432","20150909","1"
"GO102_159999432","20150908","1"
"GO102_159999432","20150911","1"
"GO102_159999432","20150910","1"
"GO102_159999443","20150910","1"
"GO102_159999443","20150908","1"
"GO102_159999443","20150909","1"
"GO102_159999443","20150911","1"
"GO102_159999401","20150910","1"
"GO102_159999401","20150916","1"
"GO102_159999401","20150908","1"
"GO102_159999401","20150919","1"
"GO102_159999401","20150909","1"
"GO102_159999401","20150912","1"
"GO102_159999401","20150918","1"
"GO102_159999401","20150921","1"
"GO102_159999401","20150914","1"
"GO102_159999401","20150911","1"
"GO102_159999401","20150915","1"
"GO102_159999398","20150915","1"
"GO102_159999398","20150923","1"
"GO102_159999398","20150910","1"
"GO102_159999398","20151002","1"
"GO102_159999398","20150916","1"
"GO102_159999398","20150922","1"
"GO102_159999398","20150914","1"
"GO102_159999398","20150908","1"
"GO102_159999398","20150909","1"
"GO102_159999398","20150918","1"
"GO102_159999398","20150921","1"
"GO102_159999398","20150911","1"
"GO102_159999468","20150916","1"
"GO102_159999468","20151002","1"
"GO102_159999468","20150908","1"
"GO102_159999468","20150922","1"
"GO102_159999468","20150909","1"
"GO102_159999468","20150910","1"
"GO102_159999468","20150914","1"
"GO102_159999468","20150918","1"
"GO102_159999468","20150911","1"
"GO102_159999468","20150923","1"
"GO102_159999468","20150915","1"
"GO102_159999468","20150921","1"
"GO102_159999362","20150921","1"
"GO102_159999362","20150914","1"
"GO102_159999362","20151002","1"
"GO102_159999362","20150922","1"
"GO102_159999362","20150910","1"
"GO102_159999362","20150923","1"
"GO102_159999362","20150915","1"
"GO102_159999362","20150909","1"
"GO102_159999362","20150916","1"
"GO102_159999362","20150911","1"
"GO102_159999362","20150918","1"
"GO102_159999362","20150908","1"
"GO102_1599996431","20150912","1"
"GO102_1599996431","20150919","1"
"GO102_1599996431","20151004","1"
"GO102_1599996431","20150913","1"
"GO102_159999353","20150914","1"
"GO102_159999353","20150922","1"
"GO102_159999353","20150923","1"
"GO102_159999353","20150911","1"
"GO102_159999353","20150916","1"
"GO102_159999353","20150908","1"
"GO102_159999353","20150918","1"
"GO102_159999353","20150915","1"
"GO102_159999353","20150909","1"
"GO102_159999353","20150910","1"
"GO102_159999353","20150921","1"
"GO102_159999353","20151002","1"
"GO102_159999440","20150909","1"
"GO102_159999440","20150918","1"
"GO102_159999440","20150910","1"
"GO102_159999440","20150923","1"
"GO102_159999440","20150916","1"
"GO102_159999440","20150915","1"
"GO102_159999440","20150922","1"
"GO102_159999440","20150908","1"
"GO102_159999440","20150911","1"
"GO102_159999440","20151002","1"
"GO102_159999440","20150914","1"
"GO102_159999440","20150921","1"
"GO102_1599996462","20150912","1"
"GO102_1599996462","20151004","1"
"GO102_1599996462","20150919","1"
"GO102_1599996462","20150913","1"
"GO102_159999358","20150916","1"
"GO102_159999358","20150921","1"
"GO102_159999358","20150908","1"
"GO102_159999358","20150911","1"
"GO102_159999358","20150918","1"
"GO102_159999358","20150914","1"
"GO102_159999358","20150915","1"
"GO102_159999358","20150909","1"
"GO102_159999358","20150923","1"
"GO102_159999358","20150922","1"
"GO102_159999358","20150910","1"
"GO102_159999358","20151002","1"
"GO102_159999439","20150910","1"
"GO102_159999439","20150909","1"
"GO102_159999439","20150908","1"
"GO102_159999439","20150911","1"
"GO102_1599996461","20150912","1"
"GO102_1599996461","20150919","1"
"GO102_1599996461","20150913","1"
"GO102_1599996461","20151004","1"
"GO102_1599996454","20151004","1"
"GO102_1599996454","20150913","1"
"GO102_1599996454","20150912","1"
"GO102_1599996454","20150919","1"
"GO102_1599996471","20151004","1"
"GO102_1599996471","20151003","1"
"GO102_1599996471","20150920","1"
"GO102_1599996471","20150912","1"
"GO102_1599996471","20150919","1"
"GO102_1599996471","20150913","1"
"GO102_159999364","20150914","1"
"GO102_159999364","20151002","1"
"GO102_159999364","20150916","1"
"GO102_159999364","20150921","1"
"GO102_159999364","20150918","1"
"GO102_159999364","20150923","1"
"GO102_159999364","20150915","1"
"GO102_159999364","20150910","1"
"GO102_159999364","20150922","1"
"GO102_159999364","20150911","1"
"GO102_159999364","20150908","1"
"GO102_159999364","20150909","1"
"GO102_159999459","20150914","1"
"GO102_159999459","20150908","1"
"GO102_159999459","20150918","1"
"GO102_159999459","20150921","1"
"GO102_159999459","20150910","1"
"GO102_159999459","20150916","1"
"GO102_159999459","20150911","1"
"GO102_159999459","20151002","1"
"GO102_159999459","20150915","1"
"GO102_159999459","20150923","1"
"GO102_159999459","20150909","1"
"GO102_159999459","20150922","1"
"GO102_159999465","20151002","1"
"GO102_159999465","20150923","1"
"GO102_159999465","20150914","1"
"GO102_159999465","20150918","1"
"GO102_159999465","20150911","1"
"GO102_159999465","20150908","1"
"GO102_159999465","20150915","1"
"GO102_159999465","20150922","1"
"GO102_159999465","20150916","1"
"GO102_159999465","20150921","1"
"GO102_159999465","20150910","1"
"GO102_159999465","20150909","1"
"GO102_159999424","20150908","1"
"GO102_159999424","20150910","1"
"GO102_159999424","20150911","1"
"GO102_159999424","20150909","1"
"GO102_1599996487","20150913","1"
"GO102_1599996487","20150920","1"
"GO102_1599996487","20150912","1"
"GO102_1599996487","20151003","1"
"GO102_1599996477","20150919","1"
"GO102_1599996477","20150920","1"
"GO102_1599996477","20150912","1"
"GO102_1599996477","20150913","1"
"GO102_1599996477","20151004","1"
"GO102_1599996477","20151003","1"
"GO102_1599996486","20151004","1"
"GO102_1599996486","20150912","1"
"GO102_1599996486","20150913","1"
"GO102_1599996486","20150920","1"
"GO102_1599996486","20151003","1"
"GO102_1599996467","20151003","1"
"GO102_1599996467","20150920","1"
"GO102_1599996467","20150913","1"
"GO102_1599996467","20150919","1"
"GO102_1599996467","20150912","1"
"GO102_1599996467","20151004","1"
"GO102_159999441","20150911","1"
"GO102_159999441","20150908","1"
"GO102_159999441","20150910","1"
"GO102_159999441","20150909","1"
"GO102_159999437","20150910","1"
"GO102_159999437","20150908","1"
"GO102_159999437","20150911","1"
"GO102_159999437","20150909","1"
"GO102_1599996484","20150912","1"
"GO102_1599996484","20151003","1"
"GO102_1599996484","20150920","1"
"GO102_1599996484","20150913","1"
"GO102_1599996484","20151004","1"
"GO102_1599996490","20150912","1"
"GO102_1599996490","20150913","1"
"GO102_1599996490","20150920","1"
"GO102_1599996490","20151003","1"
"GO102_1599996497","20150912","1"
"GO102_1599996497","20150908","1"
"GO102_1599996497","20151004","1"
"GO102_1599996497","20150918","1"
"GO102_1599996497","20150921","1"
"GO102_1599996497","20150920","1"
