"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"9","GO102_159999483","METSGO102_15483","Penn Station","483","1","19"
"9","GO102_159999485","METSGO102_15485","Penn Station","485","1","19"
"9","GO102_1599994601","METSGO102_154601","Penn Station","4601","1","15"
"9","GO102_1599994603","METSGO102_154603","Penn Station","4603","1","174"
"9","GO102_1599994613","METSGO102_154613","Penn Station","4613","1","174"
"9","GO102_1599996400","METSGO102_156400","Port Washington","6400","0","18"
"9","GO102_1599996401","METSGO102_156401","Penn Station","6401","1","19"
"9","GO102_1599996402","METSGO102_156402","Port Washington","6402","0","18"
"9","GO102_1599996416","METSGO102_156416","Port Washington","6416","0","18"
"9","GO102_1599996417","METSGO102_156417","Penn Station","6417","1","19"
"9","GO102_1599996418","METSGO102_156418","Port Washington","6418","0","18"
"9","GO102_1599996419","METSGO102_156419","Penn Station","6419","1","19"
"9","GO102_1599996420","METSGO102_156420","Port Washington","6420","0","18"
"9","GO102_1599996421","METSGO102_156421","Penn Station","6421","1","19"
"9","GO102_1599996422","METSGO102_156422","Port Washington","6422","0","18"
"9","GO102_1599996423","METSGO102_156423","Penn Station","6423","1","19"
"9","GO102_1599996424","METSGO102_156424","Port Washington","6424","0","18"
"9","GO102_1599996425","METSGO102_156425","Penn Station","6425","1","19"
"9","GO102_1599996426","METSGO102_156426","Port Washington","6426","0","18"
"9","GO102_1599996427","METSGO102_156427","Penn Station","6427","1","19"
"9","GO102_1599996428","METSGO102_156428","Port Washington","6428","0","18"
"9","GO102_1599996429","METSGO102_156429","Penn Station","6429","1","19"
"9","GO102_1599996431","METSGO102_156431","Penn Station","6431","1","19"
"9","GO102_1599996450","METSGO102_156450","Port Washington","6450","0","18"
"9","GO102_1599996451","METSGO102_156451","Penn Station","6451","1","19"
"9","GO102_1599996452","METSGO102_156452","Port Washington","6452","0","18"
"9","GO102_1599996453","METSGO102_156453","Penn Station","6453","1","19"
"9","GO102_1599996454","METSGO102_156454","Port Washington","6454","0","18"
"9","GO102_1599996455","METSGO102_156455","Penn Station","6455","1","19"
"9","GO102_1599996456","METSGO102_156456","Port Washington","6456","0","18"
"9","GO102_1599996457","METSGO102_156457","Penn Station","6457","1","19"
"9","GO102_1599996458","METSGO102_156458","Port Washington","6458","0","18"
"9","GO102_1599996459","METSGO102_156459","Penn Station","6459","1","19"
"9","GO102_1599996460","METSGO102_156460","Port Washington","6460","0","18"
"9","GO102_1599996461","METSGO102_156461","Penn Station","6461","1","19"
"9","GO102_1599996462","METSGO102_156462","Port Washington","6462","0","18"
"9","GO102_1599996463","METSGO102_156463","Penn Station","6463","1","19"
"9","GO102_1599996464","METSGO102_156464","Port Washington","6464","0","18"
"9","GO102_1599996465","METSGO102_156465","Penn Station","6465","1","19"
"9","GO102_1599996466","METSGO102_156466","Port Washington","6466","0","18"
"9","GO102_1599996467","METSGO102_156467","Penn Station","6467","1","19"
"9","GO102_1599996468","METSGO102_156468","Port Washington","6468","0","18"
"9","GO102_1599996469","METSGO102_156469","Penn Station","6469","1","19"
"9","GO102_1599996470","METSGO102_156470","Port Washington","6470","0","18"
"9","GO102_1599996471","METSGO102_156471","Penn Station","6471","1","19"
"9","GO102_1599996472","METSGO102_156472","Port Washington","6472","0","18"
"9","GO102_1599996473","METSGO102_156473","Penn Station","6473","1","19"
"9","GO102_1599996474","METSGO102_156474","Port Washington","6474","0","18"
"9","GO102_1599996475","METSGO102_156475","Penn Station","6475","1","19"
"9","GO102_1599996476","METSGO102_156476","Port Washington","6476","0","18"
"9","GO102_1599996477","METSGO102_156477","Penn Station","6477","1","19"
"9","GO102_1599996478","METSGO102_156478","Port Washington","6478","0","18"
"9","GO102_1599996479","METSGO102_156479","Penn Station","6479","1","19"
"9","GO102_1599996480","METSGO102_156480","Port Washington","6480","0","18"
"9","GO102_1599996481","METSGO102_156481","Penn Station","6481","1","19"
"9","GO102_1599996482","METSGO102_156482","Port Washington","6482","0","18"
"9","GO102_1599996483","METSGO102_156483","Penn Station","6483","1","19"
"9","GO102_1599996484","METSGO102_156484","Port Washington","6484","0","18"
"9","GO102_1599996485","METSGO102_156485","Penn Station","6485","1","19"
"9","GO102_1599996486","METSGO102_156486","Port Washington","6486","0","18"
"9","GO102_1599996487","METSGO102_156487","Penn Station","6487","1","19"
"9","GO102_1599996488","METSGO102_156488","Port Washington","6488","0","18"
"9","GO102_1599996489","METSGO102_156489","Penn Station","6489","1","19"
"9","GO102_1599996490","METSGO102_156490","Port Washington","6490","0","18"
"9","GO102_1599996491","METSGO102_156491","Penn Station","6491","1","19"
"9","GO102_1599996492","METSGO102_156492","Port Washington","6492","0","18"
"9","GO102_1599996493","METSGO102_156493","Penn Station","6493","1","19"
"9","GO102_1599996494","METSGO102_156494","Port Washington","6494","0","18"
"9","GO102_1599996497","METSGO102_156497","Penn Station","6497","1","19"
